,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
292,10.335,27.79,52.54333333333333,18.84,8.455,21.86,22.7225,28.695,21.3475,19.516666666666666,36.443333333333335,42.1125,31.6475,30.8825,42.16,20.476666666666667,28.195,37.17,28.8,21.703333333333333,6.49,25.433333333333334,43.123333333333335,21.16,6.95
293,15.52,24.173333333333336,49.16666666666666,16.963333333333335,7.805,17.84333333333333,23.685,29.0475,22.16,15.92,34.71333333333333,44.4475,32.38,32.375,42.373333333333335,19.87333333333333,30.1975,34.42999999999999,34.86,16.593333333333334,10.07,24.370000000000005,38.43333333333333,19.65,8.975000000000001
294,14.37,21.98333333333333,49.26333333333333,13.340000000000002,7.985,19.10333333333333,32.475,30.3075,26.235,14.090000000000002,30.33333333333333,45.0875,32.96,37.7775,37.42333333333333,18.83,33.9025,32.9225,37.945,15.9,10.11,19.4,37.40666666666667,17.366666666666664,10.155
295,15.475,26.286666666666665,51.70666666666667,13.17,12.085,21.45,32.7875,31.19,22.855,15.46,26.916666666666668,42.4925,29.535,37.725,35.99333333333333,21.83,31.405,29.6475,32.8875,16.150000000000002,10.35,18.816666666666663,42.95,19.976666666666663,13.579999999999998
296,10.655,33.93666666666667,51.16333333333333,16.593333333333334,8.6,27.956666666666667,30.845,33.9475,21.825,20.61,27.97,39.965,32.28,34.9725,41.78,24.98,28.5425,31.2375,26.8775,20.06,9.12,22.816666666666663,48.13666666666666,24.02333333333333,11.57
297,11.24,29.81,49.7,16.853333333333335,6.2250000000000005,26.77333333333333,25.305,33.4025,19.015,20.09,29.2,37.9875,34.754999999999995,31.505,39.34,22.546666666666667,26.2675,31.6775,26.195,19.156666666666663,13.235,24.30333333333333,44.07,24.48333333333333,13.175
298,17.705,27.33333333333333,49.586666666666666,17.783333333333335,8.02,19.06,31.2675,33.2825,21.19,19.73333333333333,28.57333333333333,40.83,39.005,33.29,32.7,19.66333333333333,36.02,29.465,35.434999999999995,14.566666666666668,14.57,22.313333333333333,38.8,24.706666666666667,17.57
299,13.225,25.74,49.13,13.87,7.265,11.683333333333332,38.515,32.7125,23.2025,19.056666666666665,26.176666666666662,41.635,36.8925,31.4825,31.896666666666665,19.596666666666668,39.7875,27.955,40.16,16.883333333333333,10.695,21.44333333333333,39.56333333333333,21.6,10.975
300,13.25,24.36,52.400000000000006,15.953333333333331,9.745,15.26,35.465,30.695,24.415,18.42,27.320000000000004,39.055,36.0625,30.0525,34.20333333333334,24.76333333333333,37.505,28.12,30.2275,22.92333333333333,12.495,21.903333333333336,39.623333333333335,22.796666666666667,11.015
301,7.81,21.03333333333333,54.81333333333333,18.98333333333333,11.875,17.766666666666666,34.5025,31.489999999999995,22.0,17.436666666666667,29.49,37.885,36.065,34.815,37.79,27.78,31.6625,31.275,23.555,25.02333333333333,13.775,23.71333333333333,37.306666666666665,23.17,12.38
302,8.015,20.57333333333333,51.24333333333333,17.873333333333335,11.704999999999998,15.089999999999998,34.150000000000006,33.59,23.565,21.82,27.54,40.212500000000006,36.765,34.11,36.24333333333333,25.99666666666667,31.5025,32.8325,24.1025,24.673333333333336,19.855,19.05,32.87,22.456666666666667,15.84
303,6.665000000000001,21.346666666666664,44.333333333333336,16.19666666666667,9.46,17.16333333333333,34.3,36.6875,28.39,20.24,22.1,48.1175,38.91,38.7025,29.883333333333336,23.613333333333333,38.555,31.967500000000005,35.0,22.243333333333336,15.845,21.3,30.866666666666664,21.23333333333333,11.85
304,14.31,20.866666666666667,43.50333333333333,17.720000000000002,15.065,17.32,27.6675,39.665,28.835,18.933333333333334,22.063333333333333,48.21,34.974999999999994,38.5775,32.68333333333334,24.94333333333333,38.19,32.2475,30.727500000000003,15.990000000000002,16.39,22.80666666666667,32.593333333333334,20.290000000000003,13.185
305,16.29,19.686666666666667,44.63999999999999,22.03333333333333,12.325,17.916666666666668,23.2675,42.3325,30.875,17.113333333333333,28.47,45.0225,35.4025,38.9475,37.333333333333336,23.613333333333333,37.3525,38.0225,24.365,19.613333333333333,16.85,21.973333333333333,38.44,21.75666666666667,14.675
306,13.505,18.14333333333333,45.080000000000005,20.7,10.08,16.03333333333333,20.3375,43.1175,27.0625,16.763333333333332,30.586666666666662,43.205,35.1275,33.945,33.59666666666667,20.44,31.902500000000003,45.73499999999999,22.1275,18.396666666666665,15.02,19.23333333333333,36.440000000000005,21.376666666666665,12.355
307,11.865,17.689999999999998,43.93333333333334,19.563333333333333,12.99,17.05666666666667,20.6275,40.6725,31.8225,21.646666666666665,31.76333333333333,46.405,37.9125,34.42250000000001,29.89333333333333,18.913333333333338,34.4425,46.97,28.675,17.22,15.0,16.766666666666666,34.06333333333333,18.26333333333333,13.31
308,10.165,21.306666666666665,40.6,16.726666666666667,10.95,16.653333333333332,19.4725,41.52,31.1175,26.48333333333333,27.610000000000003,47.5425,40.3,39.212500000000006,23.66333333333333,14.666666666666666,37.8975,42.785,31.5375,14.660000000000002,12.445,16.576666666666664,33.29666666666667,15.96,14.025
309,10.235,23.156666666666663,47.00333333333333,17.69,9.725,21.77333333333333,19.0075,36.7975,30.6025,30.926666666666662,24.226666666666663,46.815,39.0175,40.307500000000005,21.55333333333333,17.28,38.4025,42.325,25.942499999999995,16.476666666666667,12.625,16.666666666666668,39.31333333333333,17.76666666666667,14.485
310,6.890000000000001,23.05,49.00666666666667,19.726666666666667,10.125,27.416666666666668,19.9875,35.2875,29.4575,27.936666666666667,22.926666666666662,45.705,39.25,36.9175,24.77333333333333,17.68,36.7975,41.182500000000005,20.3925,22.24,7.85,18.036666666666665,41.11666666666667,21.94333333333333,7.209999999999999
311,13.73,20.593333333333334,44.403333333333336,16.563333333333333,15.95,18.65,22.475,33.7075,29.2575,24.99333333333333,28.76,46.13499999999999,43.315,32.99,28.12333333333333,17.03,35.99,39.2825,24.92,20.96333333333333,10.745,13.746666666666664,36.66333333333333,21.9,10.18
312,16.1,18.97,43.16666666666666,13.570000000000002,16.77,10.423333333333334,30.7625,35.3325,35.485,22.83333333333333,26.13333333333333,50.04,42.655,38.33,26.23333333333333,17.883333333333336,35.645,36.9925,29.3925,16.330000000000002,9.63,13.626666666666669,34.983333333333334,18.396666666666665,11.925
