Timestep,A0A1,A0B0,A1A0,A1A2,A1B1,A2A1,A2A3,A2B2,A3A2,A3A4,A3B3,A4A3,A4B4,B0A0,B0B1,B0C0,B1A1,B1B0,B1B2,B1C1,B2A2,B2B1,B2B3,B2C2,B3A3,B3B2,B3B4,B3C3,B4A4,B4B3,B4C4,C0B0,C0C1,C0D0,C1B1,C1C0,C1C2,C1D1,C2B2,C2C1,C2C3,C2D2,C3B3,C3C2,C3C4,C3D3,C4B4,C4C3,C4D4,D0C0,D0D1,D0E0,D1C1,D1D0,D1D2,D1E1,D2C2,D2D1,D2D3,D2E2,D3C3,D3D2,D3D4,D3E3,D4C4,D4D3,D4E4,E0D0,E0E1,E1D1,E1E0,E1E2,E2D2,E2E1,E2E3,E3D3,E3E2,E3E4,E4D4,E4E3
15640.00,27.0,18.03,0,27.0,0,109.52,0,15.11,138.06,0,0,6.0,13.5,0,93.02,108.01,0,0,19.5,238.53,0,48.0,55.510000000000005,0,0,130.56,0,0,0,27.0,19.5,6.0,40.53,21.0,15.09,0,63.01,45.1,97.63,40.5,48.0,22.59,82.6,93.00999999999999,0,0,33.0,70.52000000000001,25.509999999999998,6.0,63.0,0,0,0,168.02999999999997,0,0,78.03,13.5,0,97.66,27.0,0,0.0,63.01,6.0,0,6.0,25.5,0,0,66.01,0.0,12.0,43.51,0,27.0,0,13.5,33.03
15660.00,42.0,34.5,0,21.0,0,124.52,21.0,6.0,190.52,0,0,0,48.0,0,153.03,153.03,0,0,21.0,210.38,6.03,49.5,100.50999999999999,6.02,0.0,109.51,0,0,0,21.0,34.5,13.52,70.5,28.5,6.02,0,100.53,6.04,37.64,63.0,42.0,6.0,6.01,108.03,0.0,6.0,43.51,115.53,48.06,28.5,108.00999999999999,0,0,0,175.53,0.0,0.0,108.02,28.5,0.0,22.64,49.52,0,6.03,100.52,34.58,0,55.5,63.0,0.0,0,81.01,6.0,13.5,58.51,0,42.0,0,13.5,63.04
15680.00,0,0,0,0,6.0,81.73,0,21.0,163.52,0,19.5,0,0,0,0.0,75.16,27.0,12.0,0,123.15,42.01,22.6,0,25.5,12.0,289.44,21.0,70.50999999999999,0,15.09,0,0,0,0,55.5,13.5,52.6,70.56,130.62,22.59,7.59,55.51,108.02000000000001,37.6,64.50999999999999,63.0,0,0,0,0,52.6,0,48.0,33.0,60.11,21.0,33.0,0.0,0.0,43.51,130.66,0,6.0,72.01,67.61,0,0,0,0,55.58,0,74.15,19.52,0,6.57,0,0,0,0,0
15700.00,0,0,0,0,6.0,6.57,0,21.0,27.61,0,33.0,0,0,0,0,120.11,27.0,40.5,0,228.24,63.01,0.0,0,70.51,33.0,90.15,36.01,100.50999999999999,0,0,0,0,0,0,78.00999999999999,21.05,7.6,78.00999999999999,145.51,0,0,108.01999999999998,108.01,0,79.52,85.5,0,0,0,0,30.15,0,78.00999999999999,63.010000000000005,37.65,40.5,63.01,0,0,72.02,235.54,0,12.0,93.03,75.11,0,0,0,0,78.0,0,74.11,19.5,0,0.0,6.0,0,0,0,0
15720.00,0,0.0,0,12.0,0,115.75,0.0,30.1,81.03,0,0,12.0,6.0,0,18.0,123.27,0,0,43.54,223.53,0,40.5,6.0,0,0,87.04,0,0,0,48.0,12.0,0,6.0,26.71,45.1,0,93.00999999999999,45.11,52.62,63.01,27.0,0.0,52.74,70.50999999999999,0,0.0,18.02,25.52,19.5,34.5,78.00999999999999,0,0.0,0,100.52,0,0.0,48.0,33.0,0,201.03,48.0,0,0.0,78.01,48.0,0,0,12.0,0,0,77.11,0,19.5,19.5,15.1,0,0,6.0,6.04
15740.00,6.0,6.0,0,33.0,0,130.51999999999998,19.5,0,153.03,0,0,25.5,19.5,0,55.52,138.01999999999998,0,0,100.52,238.42,0,78.00999999999999,19.5,0,0,160.52,0,0,0,115.53,19.5,6.0,55.5,41.71,0,0,108.00999999999999,22.62,60.13,78.00999999999999,40.5,0,52.63,78.00999999999999,0,0,33.0,48.07,48.019999999999996,34.5,123.03,0,0,0,145.51999999999998,0,0,85.57,70.50999999999999,0,173.15,70.50999999999999,0,0,85.51,93.02,0,0,12.0,0,0,99.61,0,48.0,34.5,0,0.0,0,6.0,36.01
15760.00,0,0,0,0,19.53,126.02,0,12.0,148.52,0,6.0,0.0,0,0,0,148.52,28.5,33.01,30.16,259.65,19.5,30.16,0,18.0,19.5,111.16,25.5,48.04,0,0.0,0,0,7.59,0,40.52,19.5,22.6,63.01,57.06,96.02,15.1,63.02,72.11,30.17,13.5,27.09,7.59,7.59,0,0,30.16,0,33.019999999999996,25.509999999999998,96.01,13.5,6.0,7.59,30.11,25.5,70.58,30.19,6.0,33.0,0.0,0,0,0,6.57,0,0,80.02,12.0,0,0.0,0,0,0,0,0
15780.00,0,0,0,0,33.0,0.0,0,25.560000000000002,117.72,0,6.0,0,0,0,0,125.22,58.51,55.5,0,175.72,27.0,15.17,0,40.5,33.0,120.21,25.5,93.00999999999999,0,0.0,0,0,0,0,63.01,33.0,60.1,93.00999999999999,145.52,0,0,93.02999999999999,100.51,0.0,36.1,63.01,0,0,0,0,0.0,0,70.5,48.0,37.63,13.5,19.5,0,0,63.01,213.17000000000002,0,19.509999999999998,63.0,75.16,0,0,0,0,0,0,82.6,19.5,0,0,0,0,0,0,0
15800.00,6.01,0,0,6.0,0,28.54,0,7.6,87.14,0,0,0,0,0,6.01,27.01,73.51,0,6.0,201.03,0,21.01,6.0,7.6,0,186.12,0.0,51.01,0,6.0,13.52,6.0,6.0,19.5,0.0,43.51,58.6,51.01,250.54000000000002,27.03,21.04,51.01,73.51,12.0,73.53,7.61,13.5,12.0,0,0,18.009999999999998,0,43.51,0.0,72.13,0,0,6.0,19.509999999999998,0,235.03,6.0,0,43.54,13.53,12.059999999999999,0,6.01,0.0,0,0,55.53,0,0,27.03,0,25.5,0,0,13.52
15820.00,13.5,6.0,0,13.51,0,118.54,0,0,153.19,0,0,0,13.5,0,55.510000000000005,130.54000000000002,0,0,25.5,223.53,0,63.01,70.52,0,0,183.16,0,7.59,0,27.0,36.01,6.0,55.5,19.5,22.59,0,85.53999999999999,30.15,97.64,85.50999999999999,63.01,0.0,0.0,40.53,0,0,28.5,63.0,0,0,55.510000000000005,0,0,0,153.01999999999998,0,0,27.02,48.01,0,221.52,25.5,0,0,55.51,78.00999999999999,0,19.509999999999998,18.0,0,0,100.51,0,6.0,55.51,0,40.5,0,6.0,33.02
15840.00,13.5,28.5,0,27.0,0,133.52,21.01,0,175.52,0,0.0,0,13.5,0,85.5,183.03000000000003,0.0,0,27.0,202.68,0,70.50999999999999,100.50999999999999,0.0,0,243.04,0,0.0,0,48.0,43.51,13.5,108.05,55.529999999999994,0.0,6.01,100.51,0.0,52.69,130.53,100.57000000000001,6.0,0.0,64.50999999999999,0,0,36.01,123.03,0,0.0,55.5,0,6.08,12.03,235.57999999999998,0,6.0,63.01,64.52000000000001,0.0,199.57,42.010000000000005,0,0,78.00999999999999,123.03,0,28.5,40.5,0.0,0,145.51999999999998,0.0,0.0,72.00999999999999,0,70.52,0,13.5,63.0
15860.00,0,0,0,0.0,6.0,0.0,0,12.0,74.15,0,40.5,0,0,0,0,148.41,63.01,6.01,7.59,282.12,33.0,30.1,0,48.01,19.5,186.03,19.5,19.5,0,15.09,0,0,7.59,5.11,70.53,12.0,60.02,48.0,145.55,52.6,7.59,63.0,70.50999999999999,30.1,13.5,130.53,21.59,0.0,0,0,0,0,25.5,34.510000000000005,75.15,25.5,63.010000000000005,0,45.1,63.01,160.64000000000001,0,25.5,6.0,44.08,0,0,0,0,6.0,0,21.58,12.0,0,51.58,0,0,0,5.1,0
15880.00,0,0,0,0,6.0,0,0,18.0,0.0,0,48.0,0,0,0,0,170.17,78.01,33.0,0,288.63,55.51,22.67,0,85.52,19.5,0.0,33.0,25.509999999999998,0,0,0,0,0,0.0,130.52,55.51,37.6,78.00999999999999,198.04,0,0,108.01999999999998,123.03,0.0,21.01,153.03,0,0,0,0,0,0,78.00999999999999,55.51,15.16,40.5,93.00999999999999,0,22.62,78.00999999999999,220.54000000000002,0,48.0,33.019999999999996,5.1,0,0,0,0,6.0,0,111.59,18.0,0,15.11,6.0,0,0,0,0
15900.00,6.0,0,0,21.0,0,85.54,0,0,72.06,0,15.09,34.5,6.0,0,48.0,126.01,0,0,93.02,246.03,0,85.53,27.0,52.69,0,64.53999999999999,0,7.59,0,18.0,12.0,43.51,0.0,19.5,0,0,70.52,22.63,52.65,27.0,33.010000000000005,30.1,37.6,63.010000000000005,0,0.0,12.0,55.51,12.0,21.01,19.5,0,45.12,0,123.36,0,0.0,48.01,100.56,0,156.02,40.510000000000005,0,0,20.1,6.0,0,0,6.0,0,0,93.85,0,12.0,48.0,0,6.0,0,6.0,6.0
15920.00,12.0,0,0,33.0,0,123.04,0,0,85.51,0,0,40.5,27.009999999999998,0,85.52,183.04,0,0,108.02,245.98,0,100.52,34.5,0.0,0,154.53,0,0,0,63.0,33.03,78.01,40.5,27.0,0,0,78.00999999999999,37.65,60.11,42.01,70.50999999999999,0,0,78.0,0,0,19.5,100.50999999999999,19.5,40.5,40.51,0,0.0,0,123.01,0,67.74000000000001,70.50999999999999,115.51,0,0.0,63.0,0,0,20.1,55.519999999999996,0,21.0,33.0,0,0,152.32999999999998,0,55.51,70.52000000000001,0,13.5,0,25.5,13.5
15940.00,0,0,0,0,6.0,118.52,0,12.0,80.99,0,6.0,0,0,0,0,178.52,42.0,12.01,0.0,78.11,25.5,30.11,0,63.010000000000005,40.5,186.03,21.02,25.5,0,0,0,96.01,0,0.0,6.0,27.0,22.6,78.06,139.61,0,22.63,18.0,40.53,30.13,19.5,19.5,14.07,7.61,0,0,0,0,48.019999999999996,13.07,118.52,25.5,27.0,37.69,30.14,19.5,87.64999999999999,22.6,6.0,33.019999999999996,22.61,0,0,0,6.57,0,0,125.32,18.64,0,0.0,6.0,0,0,12.6,0
15960.00,0,0,0,0,6.0,119.15,0,25.52,0,0,48.0,0,0,0,0,59.14,93.01,55.510000000000005,0,198.21,48.0,0,0,108.01999999999998,55.5,135.38,72.02000000000001,33.019999999999996,0,0,0,0,0,0,34.5,48.01,0,138.01,175.52999999999997,0,0,70.5,70.5,0,63.01,34.5,0,0,0,0,0,0,70.5,43.08,120.16,70.5,70.51,0,0,55.5,129.62,0,27.0,123.05,22.62,0,0,0,0,0,0,120.14,18.64,0,0,12.0,0,0,7.59,0
15980.00,0,6.02,0,0,7.63,34.54,0,0,36.02,0,7.64,0,0,0,0,164.26,73.56,0.0,12.0,231.04,0,0,12.0,124.65,0.0,193.62,66.01,0,0,6.01,27.0,0,18.0,19.53,51.01,88.62,48.019999999999996,96.01,162.03,12.04,33.01,0.0,7.64,33.04,73.52,0,0,6.0,25.509999999999998,0.0,6.03,0,0.0,50.58,72.25999999999999,0,51.01,19.549999999999997,33.01,0.0,118.52,0.0,0.0,124.43,43.56,0.0,0,6.01,0,0,0,56.17,0,0,12.01,0,0,0,12.0,6.01
16000.00,33.0,19.509999999999998,0,27.01,0,63.01,0.0,0,63.01,0,0.0,12.0,6.0,0,85.50999999999999,140.65,0,0,27.0,231.03,0,12.01,70.50999999999999,15.09,0,138.38,0,0,0,40.5,78.0,19.5,70.55,33.0,0,0,78.00999999999999,105.2,105.2,40.5,85.55,0,0,70.5,0,7.59,27.0,63.010000000000005,55.51,28.5,40.5,0,0,0,138.05,0,30.1,85.50999999999999,55.5,0,112.69,48.0,0,0,85.51,19.5,0,34.5,6.0,0,0,129.63,0,0,34.5,0,6.0,0,27.0,12.0
16020.00,70.5,34.51,0,28.5,0,85.50999999999999,13.5,0.0,115.52,0,0,28.52,13.5,0,115.50999999999999,178.12,5.53,0,42.0,202.71,0,49.55,100.52,0.0,0,207.03,0,0.0,0,34.5,100.5,78.00999999999999,85.50999999999999,55.5,0,0.0,123.03,37.61,127.61,70.52000000000001,108.02,6.0,6.01,85.50999999999999,0.0,6.05,49.54,70.5,85.53999999999999,49.51,63.0,0,0,0,175.53,0.0,15.1,123.03,63.0,0,37.7,55.5,0,0.0,108.01,34.5,0,70.59,13.5,0,0,159.67000000000002,0,13.5,58.51,0,49.56,0,49.51,55.510000000000005
16040.00,0,0,0,0,25.5,7.59,0,18.0,74.11,0,33.0,0,0,0,0,185.62,34.03,13.5,0,252.11,48.0,0,0,63.01,49.51,186.03,12.0,48.0,0,0,0,0,0,29.08,63.01,63.01,67.61,100.52,138.1,0,0,123.03000000000002,19.5,15.09,21.01,85.50999999999999,0.0,22.59,0,0,7.59,0,19.5,6.0,82.72,70.50999999999999,55.5,0,0,12.0,130.62,0,12.0,34.510000000000005,0.0,0,0,0,0,33.01,0,75.16,19.5,0,75.13,0,0,0,35.11,0
16060.00,0,0,0,0,25.5,14.08,0,25.5,42.68,0,48.0,0,0,0,0,7.66,55.07,48.059999999999995,0,235.65,55.5,0,0,70.50999999999999,57.01,187.83,33.0,70.5,0,0,0,0,0,0,138.01,70.50999999999999,15.1,115.51,160.53,0,7.65,160.54,40.5,52.72,27.0,100.52000000000001,0,0,0,0,0,0,48.010000000000005,13.5,0.0,93.00999999999999,108.01999999999998,0,0,33.0,168.08,0,40.5,55.57,0.0,0,0,0,0,40.5,0,20.14,33.0,0,0,13.5,0,0,0,0
16080.00,6.0,19.5,0,33.0,0,43.51,34.510000000000005,0,99.61,0,0,28.5,6.0,0,25.5,79.57,0,0,18.0,238.53,0,6.0,19.5,7.59,0,184.68,0,0,0,27.01,0,13.5,48.0,13.5,0.0,0,55.5,52.63,60.3,40.55,55.12,0,37.62,55.5,0,30.1,12.0,40.39,6.0,40.5,27.0,0,0,0,79.6,0,22.59,19.5,40.5,0,156.02,6.0,0,0,51.01,25.5,0,19.509999999999998,6.0,0,0,114.63,22.62,6.0,40.5,15.09,55.5,0,13.5,6.0
16100.00,33.0,19.5,0,63.03,0,63.01,93.02000000000001,0,122.11,0,0,28.5,27.0,0,70.51,184.61,0,0,33.0,253.53,0,33.0,55.510000000000005,0,0,205.55,0,0,0,93.00999999999999,0,49.51,93.00999999999999,55.54,0,0,55.5,15.1,97.71,55.5,114.75999999999999,0,0.0,78.0,0,0.0,27.0,115.36000000000001,25.5,63.01,55.52,0,0,0,160.52,0,0,33.0,78.05,0,157.73,12.0,0,0,57.01,115.53,0,27.0,33.0,0,0,137.12,0,6.0,48.0,0,55.5,0,13.5,19.5
16120.00,0,0,0,0,12.0,27.62,0,6.0,110.12,0,0,0.0,0,0,22.63,208.53,6.03,6.0,15.1,282.21,12.0,0,0.0,25.5,0,207.14999999999998,6.0,27.0,0,0.0,0,0,7.62,27.63,48.010000000000005,6.0,22.62,40.5,103.64,0,30.14,19.5,12.0,22.6,0,78.02000000000001,22.62,30.12,0,0,30.13,0,19.5,33.010000000000005,163.52,12.0,13.5,0,30.11,34.510000000000005,192.14000000000001,0,6.02,28.51,21.58,22.6,0,0,0,5.55,0,155.12,0,0,21.58,25.509999999999998,0.0,0,0,0
16140.00,0,0,0,0,18.0,0,0,6.0,112.62,0,0,0,0,0,0,231.03,27.0,12.0,45.1,213.10999999999999,48.0,0,0,55.5,0,120.22,28.5,55.5,0,0,0,0,0,0,70.56,19.5,37.6,70.5,190.57,0,0,85.50999999999999,19.5,0,13.5,115.52,22.59,0.0,0,0,37.6,0,40.59,48.01,52.64,40.5,25.5,0,0,78.00999999999999,205.58,0,6.0,57.01,0.0,0,0,0,0,19.05,0,127.7,6.0,0,0,48.0,0,0,0,0
16160.00,0,0.0,0,0.0,0.0,36.01,6.01,0,43.56,0,0,0,12.0,0,18.0,155.13,58.51,0,42.08,223.53,0,27.04,34.56,7.7,0,207.18,0.0,0.0,0,0,33.11,6.0,12.03,12.0,58.54,0,19.5,7.61,133.52,12.0,12.03,0.0,7.6,19.5,0.0,109.53,18.009999999999998,21.01,0,0,42.02,0,0,81.01,36.13,0,0,0,6.0,81.01,171.04,25.52,0.0,58.51,35.13,40.58,0,0,0,0,0,207.12,0,19.509999999999998,6.0,7.66,6.0,0,12.02,0
16180.00,28.5,18.0,0,19.5,0,73.51,33.010000000000005,0,111.02,0,0,6.0,48.0,0,78.0,130.57,0,0,49.51,223.53,0,70.5,85.50999999999999,0,0,183.15999999999997,0,0,0,48.010000000000005,78.00999999999999,27.01,70.51,12.0,0,0,40.58,0,105.24,55.5,25.5,15.12,22.68,70.5,0,7.61,48.0,108.03,0.0,6.0,78.00999999999999,0,0,0,100.51,0,0,33.010000000000005,34.5,0,208.53,100.51999999999998,0,0,57.62,55.5,0,25.509999999999998,25.5,0,0,153.04000000000002,0,93.04,33.0,22.59,25.5,0,18.0,6.0
16200.00,36.01,70.52000000000001,0,42.01,13.59,96.03,55.56,0.0,118.52,0,0,13.51,78.01,0,160.6,250.61,0,0,100.53,6.02,0,85.5,115.50999999999999,0,0,258.03,0,0.0,0,85.52000000000001,153.03,42.0,130.53,0,6.05,6.0,55.53,6.03,22.62,78.00999999999999,55.5,0.0,6.0,78.00999999999999,0,12.0,70.52,153.03,28.51,13.5,85.50999999999999,0,6.03,0,124.52,0,0.0,55.5,57.01,0,210.2,115.53,0,0,107.14999999999999,70.5,0,63.0,48.0,0,0,265.56,0,138.02,55.5,0,48.0,0,34.5,13.5
16220.00,0,0,0,0,12.0,0.0,0,18.0,22.6,0,18.0,0,0,0,52.69,246.05,55.51,19.5,45.1,115.61,12.0,15.09,15.09,18.0,6.0,223.53,19.5,63.06,0,22.59,0,0,0,0.0,40.5,42.01,7.59,33.0,130.59,0,0,48.0,70.52000000000001,0,33.010000000000005,130.53,27.6,7.59,0,0,0.0,0,19.5,19.5,90.29,33.0,25.509999999999998,0,0,55.510000000000005,108.03,15.19,18.0,55.51,75.14,0,0,0,0,0,0,201.03,0,0,0,0,0,0,0,0
16240.00,0,0,0,0,34.53,0,0,33.03,90.1,0,18.0,0,0,0,0,185.26,93.02,27.0,7.59,175.52,18.0,0,0,40.5,6.0,180.26,33.010000000000005,93.02,0,7.59,0,0,0,0,48.0,57.1,0.0,63.0,153.01,0,0,78.00999999999999,85.50999999999999,7.6,70.50999999999999,145.54,15.1,0,0,0,15.09,0,48.0,55.51,90.19,40.5,40.5,0,0,55.5,183.03000000000003,0,63.010000000000005,63.01,22.63,0,0,0,0,6.0,0,14.08,0,0,0,0,0,0,0,0
16260.00,19.5,0,0,12.0,67.71000000000001,42.01,0,0,93.76,0,7.61,12.02,0,0,33.08,93.1,0.0,0,85.50999999999999,163.52,0,63.01,25.5,0,0,100.58,0,0.0,0,13.5,34.519999999999996,19.52,19.57,40.5,0,0,78.00999999999999,22.61,52.62,19.5,25.5,0,45.1,100.51999999999998,0,0,56.74,40.5,63.01,42.059999999999995,48.0,0,0,0,118.59,0,7.59,55.510000000000005,21.0,0,156.02,25.5,0,0,58.51,63.07,0,0,12.0,0,0,143.49,0,12.05,63.0,0.0,0,0,6.0,6.0
16280.00,19.5,12.0,0,42.06,0,49.51,21.0,0,114.75,0,0,18.0,6.0,0,48.0,198.14,0,0,123.01999999999998,0.0,0,93.02,40.5,0,0,228.11,0,0.0,0,27.0,70.50999999999999,34.5,33.0,55.5,0,0,85.50999999999999,22.63,120.11,70.50999999999999,40.5,0,45.1,130.53,0,0,70.25,123.03,85.54999999999998,78.03,85.51,0,0,0,138.01999999999998,0,0,63.0,34.5,0,67.63,48.01,0,0,73.51,115.52,0,6.01,12.0,0,0,240.94,0,27.03,78.01,0,12.0,0,6.0,19.5
16300.00,0,0,0,0,6.0,0.0,0,0,117.74,0,12.0,0,0,0,0,291.19,33.0,0,30.13,49.52,28.51,30.15,0,12.0,34.519999999999996,201.03,6.0,49.510000000000005,0,22.6,0,0,15.09,21.58,19.5,27.0,22.6,47.64,85.57,0,15.1,33.0,63.01,15.1,13.5,34.51,95.75,30.11,0,0,15.09,0,27.02,55.51,118.52,12.0,0,30.17,7.59,12.0,28.52,7.59,28.51,48.010000000000005,118.52,0,0,0,0,12.0,0,192.96,6.0,0,29.1,0,0,0,0,0
16320.00,0,0,0,0,6.0,7.61,0,0.0,44.1,0,19.5,0,0,0,0,313.54,55.51,0,7.59,153.01999999999998,36.01,0.0,0,70.51,55.5,208.4,27.0,93.00999999999999,0,0,0,0,0,0,34.5,42.01,30.1,62.64,160.51999999999998,0,0,70.50999999999999,93.00999999999999,52.6,27.0,70.50999999999999,65.12,0,0,0,37.6,0,63.0,70.50999999999999,112.62,12.0,33.0,0,0,48.010000000000005,133.59,0,48.0,93.00999999999999,112.59,0,0,0,0,34.510000000000005,0,50.14,18.0,0,0,6.0,0,0,0,0
